shape_id,baseline,candidate,boundary,baseline_status,candidate_status,ratio,ci95,classification
gc_70fccacc501d7b1c,k1,k2,t_api_us,PASS,UNSUPPORTED,,,NOT_COMPARABLE
gc_70fccacc501d7b1c,torch_cuda_tuned,k3,t_device_op_graph_us,PASS,PASS,0.11451809115578539,"[0.10894175033629358, 0.11900306109818193]",LOSS
gc_70fccacc501d7b1c,torch_cuda_tuned,k3,t_api_us,PASS,PASS,0.1152634585529049,"[0.10951115069848281, 0.1195380696151363]",LOSS
gc_25ff201831f41fcb,k0,k1,t_device_op_graph_us,PASS,PASS,0.8081984650171893,"[0.8056457987835381, 0.8575908690229699]",LOSS
gc_25ff201831f41fcb,k0,k1,t_api_us,PASS,PASS,0.9382795621489272,"[0.8881255066163888, 0.9413310518731989]",LOSS
gc_25ff201831f41fcb,k0,k2,t_device_op_graph_us,PASS,PASS,0.9746083078615696,"[0.9719360952000614, 1.0329151477193483]",TIE
gc_25ff201831f41fcb,k0,k2,t_api_us,PASS,PASS,1.0575854182689677,"[1.0434190583486656, 1.0643435776329857]",UNCERTAIN
gc_25ff201831f41fcb,k0,k3,t_device_op_graph_us,PASS,PASS,2.344189124885471,"[2.340846512223942, 2.4787958251755673]",WIN
gc_25ff201831f41fcb,k0,k3,t_api_us,PASS,PASS,1.0918945646002385,"[1.0785251711166777, 1.1000844070144125]",WIN
gc_25ff201831f41fcb,k1,k2,t_device_op_graph_us,PASS,PASS,1.2059022010649836,"[1.201184907641859, 1.2068499468308045]",WIN
gc_25ff201831f41fcb,k1,k2,t_api_us,PASS,PASS,1.1271538472465457,"[1.1224655001170856, 1.1893951106435912]",WIN
gc_25ff201831f41fcb,torch_cuda_tuned,k3,t_device_op_graph_us,PASS,PASS,1.309365935848232,"[1.299116414181371, 1.3123417054563693]",WIN
gc_25ff201831f41fcb,torch_cuda_tuned,k3,t_api_us,PASS,PASS,0.4825320735540159,"[0.4804924308537252, 0.5116713762223691]",LOSS
gc_cda4fc3cdb408a40,k0,k1,t_device_op_graph_us,PASS,PASS,1.0594229897306044,"[1.0571912089775397, 1.060399086562637]",WIN
gc_cda4fc3cdb408a40,k0,k1,t_api_us,PASS,PASS,1.1282465240400292,"[1.1222967904211103, 1.130635085850631]",WIN
gc_cda4fc3cdb408a40,k0,k2,t_device_op_graph_us,PASS,PASS,1.1646069715506173,"[1.13215065544952, 1.1659700333764158]",WIN
gc_cda4fc3cdb408a40,k0,k2,t_api_us,PASS,PASS,1.2426612165059125,"[1.2066201515483759, 1.2449801344334706]",WIN
gc_cda4fc3cdb408a40,k0,k3,t_device_op_graph_us,PASS,PASS,2.951415922434829,"[2.9454844964690756, 2.960435884186803]",WIN
gc_cda4fc3cdb408a40,k0,k3,t_api_us,PASS,PASS,1.3610425475778847,"[1.3524004930983682, 1.3653701210221059]",WIN
gc_cda4fc3cdb408a40,k1,k2,t_device_op_graph_us,PASS,PASS,1.0992842168233103,"[1.0695481996429255, 1.1019848766572358]",WIN
gc_cda4fc3cdb408a40,k1,k2,t_api_us,PASS,PASS,1.1014093019814382,"[1.0692472180700883, 1.1023885325036535]",WIN
gc_cda4fc3cdb408a40,torch_cuda_tuned,k3,t_device_op_graph_us,PASS,PASS,1.377453402928194,"[1.373988853792601, 1.4186294681631904]",WIN
gc_cda4fc3cdb408a40,torch_cuda_tuned,k3,t_api_us,PASS,PASS,0.5841802389324728,"[0.5795377352747809, 0.6029570865719668]",LOSS
gc_84efc2d9aa580e43,k0,k1,t_device_op_graph_us,PASS,PASS,1.4095582660320785,"[1.4084048252467793, 1.4115993662284527]",WIN
gc_84efc2d9aa580e43,k0,k1,t_api_us,PASS,PASS,1.4855975944345368,"[1.4850118213997923, 1.4864193171722977]",WIN
gc_84efc2d9aa580e43,k0,k2,t_device_op_graph_us,PASS,PASS,1.2315866806674336,"[1.230538836498211, 1.233148849179801]",WIN
gc_84efc2d9aa580e43,k0,k2,t_api_us,PASS,PASS,1.2676487456386074,"[1.2666050115897591, 1.2682798796911083]",WIN
gc_84efc2d9aa580e43,k0,k3,t_device_op_graph_us,PASS,PASS,3.781801713423761,"[3.709929365632693, 3.7947338012043192]",WIN
gc_84efc2d9aa580e43,k0,k3,t_api_us,PASS,PASS,2.1619275625418526,"[2.142328368055755, 2.1716985166896716]",WIN
gc_84efc2d9aa580e43,k1,k2,t_device_op_graph_us,PASS,PASS,0.8737394617495049,"[0.8732686862821867, 0.8743819933773656]",LOSS
gc_84efc2d9aa580e43,k1,k2,t_api_us,PASS,PASS,0.8532921367048341,"[0.8525176963518825, 0.8537599508071575]",LOSS
gc_84efc2d9aa580e43,torch_cuda_tuned,k3,t_device_op_graph_us,PASS,PASS,1.5874090291132463,"[1.5571631755183213, 1.5925027146457473]",WIN
gc_84efc2d9aa580e43,torch_cuda_tuned,k3,t_api_us,PASS,PASS,0.8480049911729008,"[0.8402467987616077, 0.8539839912389878]",LOSS
gc_01abb40119e46a0c,k0,k1,t_device_op_graph_us,PASS,PASS,1.516419244661325,"[1.4722403188407986, 1.5175577197620762]",WIN
gc_01abb40119e46a0c,k0,k1,t_api_us,PASS,PASS,1.557260698056025,"[1.512656967743934, 1.5603233976443192]",WIN
gc_01abb40119e46a0c,k0,k2,t_device_op_graph_us,PASS,UNSUPPORTED,,,NOT_COMPARABLE
gc_01abb40119e46a0c,k0,k2,t_api_us,PASS,UNSUPPORTED,,,NOT_COMPARABLE
gc_01abb40119e46a0c,k0,k3,t_device_op_graph_us,PASS,PASS,5.029894943347313,"[4.8886763073252935, 5.039550498666743]",WIN
gc_01abb40119e46a0c,k0,k3,t_api_us,PASS,PASS,3.7371769992584536,"[3.732556361849016, 3.750274472338967]",WIN
gc_01abb40119e46a0c,k1,k2,t_device_op_graph_us,PASS,UNSUPPORTED,,,NOT_COMPARABLE
gc_01abb40119e46a0c,k1,k2,t_api_us,PASS,UNSUPPORTED,,,NOT_COMPARABLE
gc_01abb40119e46a0c,torch_cuda_tuned,k3,t_device_op_graph_us,PASS,PASS,3.169696686200316,"[3.080880461315988, 3.1779616756113978]",WIN
gc_01abb40119e46a0c,torch_cuda_tuned,k3,t_api_us,PASS,PASS,2.289528814401875,"[2.287270106823593, 2.2982493885436908]",WIN
gc_238ecb71606ed02b,k0,k1,t_device_op_graph_us,PASS,PASS,1.5191120962940199,"[1.5175920692672387, 1.5670483544358125]",WIN
gc_238ecb71606ed02b,k0,k1,t_api_us,PASS,PASS,1.5469428868217343,"[1.5456203224564855, 1.5942542367030539]",WIN
gc_238ecb71606ed02b,k0,k2,t_device_op_graph_us,PASS,UNSUPPORTED,,,NOT_COMPARABLE
gc_238ecb71606ed02b,k0,k2,t_api_us,PASS,UNSUPPORTED,,,NOT_COMPARABLE
gc_238ecb71606ed02b,k0,k3,t_device_op_graph_us,PASS,PASS,5.8497313862214355,"[5.843715177900754, 6.034835910241182]",WIN
gc_238ecb71606ed02b,k0,k3,t_api_us,PASS,PASS,6.104015206674603,"[6.097412157547241, 6.29128902231292]",WIN
gc_238ecb71606ed02b,k1,k2,t_device_op_graph_us,PASS,UNSUPPORTED,,,NOT_COMPARABLE
gc_238ecb71606ed02b,k1,k2,t_api_us,PASS,UNSUPPORTED,,,NOT_COMPARABLE
gc_238ecb71606ed02b,torch_cuda_tuned,k3,t_device_op_graph_us,PASS,PASS,1.41397633779346,"[1.4097804493713584, 1.417439525919785]",WIN
gc_238ecb71606ed02b,torch_cuda_tuned,k3,t_api_us,PASS,PASS,2.131672822191177,"[2.122182372728101, 2.1545598330906066]",WIN
gc_6eb796fc00cf520c,k0,k1,t_device_op_graph_us,PASS,PASS,1.5179416262685832,"[1.4755653221359195, 1.5197324358759603]",WIN
gc_6eb796fc00cf520c,k0,k1,t_api_us,PASS,PASS,1.5356570946609327,"[1.5206978596490208, 1.536735861947686]",WIN
gc_6eb796fc00cf520c,k0,k2,t_device_op_graph_us,PASS,UNSUPPORTED,,,NOT_COMPARABLE
gc_6eb796fc00cf520c,k0,k2,t_api_us,PASS,UNSUPPORTED,,,NOT_COMPARABLE
gc_6eb796fc00cf520c,k0,k3,t_device_op_graph_us,PASS,PASS,6.070896312416883,"[6.056383745075509, 6.08205816730281]",WIN
gc_6eb796fc00cf520c,k0,k3,t_api_us,PASS,PASS,6.244043259234851,"[6.22773378740697, 6.250188221965683]",WIN
gc_6eb796fc00cf520c,k1,k2,t_device_op_graph_us,PASS,UNSUPPORTED,,,NOT_COMPARABLE
gc_6eb796fc00cf520c,k1,k2,t_api_us,PASS,UNSUPPORTED,,,NOT_COMPARABLE
gc_6eb796fc00cf520c,torch_cuda_tuned,k3,t_device_op_graph_us,PASS,PASS,0.7428697595436082,"[0.7404135956475324, 0.7442386970509411]",LOSS
gc_6eb796fc00cf520c,torch_cuda_tuned,k3,t_api_us,PASS,PASS,0.7804449669681824,"[0.7747883910553603, 0.7905723972019161]",LOSS
gc_7b9daf9ed503e5dc,k0,k1,t_device_op_graph_us,PASS,PASS,1.5044860541041105,"[1.5042661611501345, 1.504687467386089]",WIN
gc_7b9daf9ed503e5dc,k0,k1,t_api_us,PASS,PASS,1.5071147429309073,"[1.506503604917039, 1.5081498705429]",WIN
gc_7b9daf9ed503e5dc,k0,k2,t_device_op_graph_us,PASS,UNSUPPORTED,,,NOT_COMPARABLE
gc_7b9daf9ed503e5dc,k0,k2,t_api_us,PASS,UNSUPPORTED,,,NOT_COMPARABLE
gc_7b9daf9ed503e5dc,k0,k3,t_device_op_graph_us,PASS,PASS,6.334613224564627,"[6.3301184625109395, 6.337040782888507]",WIN
gc_7b9daf9ed503e5dc,k0,k3,t_api_us,PASS,PASS,6.407418638518896,"[6.404751142942558, 6.412532592400271]",WIN
gc_7b9daf9ed503e5dc,k1,k2,t_device_op_graph_us,PASS,UNSUPPORTED,,,NOT_COMPARABLE
gc_7b9daf9ed503e5dc,k1,k2,t_api_us,PASS,UNSUPPORTED,,,NOT_COMPARABLE
gc_7b9daf9ed503e5dc,torch_cuda_tuned,k3,t_device_op_graph_us,PASS,PASS,0.5712639311243621,"[0.5706178460733403, 0.572074727484654]",LOSS
gc_7b9daf9ed503e5dc,torch_cuda_tuned,k3,t_api_us,PASS,PASS,0.5795033042704559,"[0.5791156507203663, 0.5810855122465856]",LOSS
gc_1488b29f849f23c4,k0,k1,t_device_op_graph_us,PASS,PASS,1.5052096998776947,"[1.4810817600906458, 1.5118715609743705]",WIN
gc_1488b29f849f23c4,k0,k1,t_api_us,PASS,PASS,1.496613954419142,"[1.4718317162930743, 1.5017808276082623]",WIN
gc_1488b29f849f23c4,k0,k2,t_device_op_graph_us,PASS,UNSUPPORTED,,,NOT_COMPARABLE
gc_1488b29f849f23c4,k0,k2,t_api_us,PASS,UNSUPPORTED,,,NOT_COMPARABLE
gc_1488b29f849f23c4,k0,k3,t_device_op_graph_us,PASS,PASS,6.582339908817677,"[6.34520038631356, 6.658264561542697]",WIN
gc_1488b29f849f23c4,k0,k3,t_api_us,PASS,PASS,6.556836851509322,"[6.323970211130958, 6.6129998225343956]",WIN
gc_1488b29f849f23c4,k1,k2,t_device_op_graph_us,PASS,UNSUPPORTED,,,NOT_COMPARABLE
gc_1488b29f849f23c4,k1,k2,t_api_us,PASS,UNSUPPORTED,,,NOT_COMPARABLE
gc_1488b29f849f23c4,torch_cuda_tuned,k3,t_device_op_graph_us,PASS,PASS,0.29825459243684654,"[0.2880599290418376, 0.3107578213516746]",LOSS
gc_1488b29f849f23c4,torch_cuda_tuned,k3,t_api_us,PASS,PASS,0.29862691308005185,"[0.2886882859252395, 0.31030512810397176]",LOSS
gc_053183ea91616041,k0,k1,t_device_op_graph_us,PASS,PASS,1.474502710242886,"[1.4281445232421122, 1.4755650732791392]",WIN
gc_053183ea91616041,k0,k1,t_api_us,PASS,PASS,1.527910830217039,"[1.481509432476201, 1.5314331831684798]",WIN
gc_053183ea91616041,k0,k2,t_device_op_graph_us,PASS,PASS,1.7495684486053757,"[1.747736360994505, 1.7506010227016677]",WIN
gc_053183ea91616041,k0,k2,t_api_us,PASS,PASS,1.8318492191341358,"[1.8312628358873455, 1.8351721140884152]",WIN
gc_053183ea91616041,k0,k3,t_device_op_graph_us,PASS,PASS,3.4054055447195335,"[3.4012401595365227, 3.4082841641167825]",WIN
gc_053183ea91616041,k0,k3,t_api_us,PASS,PASS,3.003722841565628,"[2.982158526541156, 3.0183972935530567]",WIN
gc_053183ea91616041,k1,k2,t_device_op_graph_us,PASS,PASS,1.1865481402317528,"[1.1853046391792559, 1.2248151879677358]",WIN
gc_053183ea91616041,k1,k2,t_api_us,PASS,PASS,1.19892416684678,"[1.1974088957985003, 1.2374801361384522]",WIN
gc_053183ea91616041,torch_cuda_tuned,k3,t_device_op_graph_us,PASS,PASS,1.5355204965984202,"[1.5333351093880572, 1.585281292206946]",WIN
gc_053183ea91616041,torch_cuda_tuned,k3,t_api_us,PASS,PASS,1.2665811396370739,"[1.2580840862856402, 1.3038216896577763]",WIN
gc_b3013c0c981c39ac,k0,k1,t_device_op_graph_us,PASS,PASS,1.9980147777252144,"[1.9934780015346811, 1.999209569751294]",WIN
gc_b3013c0c981c39ac,k0,k1,t_api_us,PASS,PASS,2.062567256004302,"[2.056978134362314, 2.0633775699437495]",WIN
gc_b3013c0c981c39ac,k0,k2,t_device_op_graph_us,PASS,PASS,2.1269056608934256,"[2.0663649581267762, 2.128207512045904]",WIN
gc_b3013c0c981c39ac,k0,k2,t_api_us,PASS,PASS,2.209614232807252,"[2.1438623612322956, 2.210221740852025]",WIN
gc_b3013c0c981c39ac,k0,k3,t_device_op_graph_us,PASS,PASS,4.344543834713649,"[4.3306798691513135, 4.351693395128352]",WIN
gc_b3013c0c981c39ac,k0,k3,t_api_us,PASS,PASS,4.234971200340468,"[4.230259549707165, 4.27415186587593]",WIN
gc_b3013c0c981c39ac,k1,k2,t_device_op_graph_us,PASS,PASS,1.064509474406869,"[1.0344903089765929, 1.0651023287310564]",UNCERTAIN
gc_b3013c0c981c39ac,k1,k2,t_api_us,PASS,PASS,1.071293179107195,"[1.0398247772649027, 1.0716554814533557]",UNCERTAIN
gc_b3013c0c981c39ac,torch_cuda_tuned,k3,t_device_op_graph_us,PASS,PASS,1.6326911256688077,"[1.625464189197817, 1.6360174778582564]",WIN
gc_b3013c0c981c39ac,torch_cuda_tuned,k3,t_api_us,PASS,PASS,1.5299311255438768,"[1.527292246151337, 1.5450845161253284]",WIN
gc_4be0dc057d3ac36b,k0,k1,t_device_op_graph_us,PASS,PASS,2.7821495179693434,"[2.758965663949062, 2.840861748764102]",WIN
gc_4be0dc057d3ac36b,k0,k1,t_api_us,PASS,PASS,2.830615813017547,"[2.809509847335136, 2.8876925574379935]",WIN
gc_4be0dc057d3ac36b,k0,k2,t_device_op_graph_us,PASS,PASS,2.35439399560946,"[2.280490857071117, 2.4093238529333325]",WIN
gc_4be0dc057d3ac36b,k0,k2,t_api_us,PASS,PASS,2.397914330531654,"[2.323102682554782, 2.4515842423364753]",WIN
gc_4be0dc057d3ac36b,k0,k3,t_device_op_graph_us,PASS,PASS,5.275856167760107,"[5.214899425336393, 5.391133942643778]",WIN
gc_4be0dc057d3ac36b,k0,k3,t_api_us,PASS,PASS,5.5086438706783545,"[5.445711180496072, 5.610287132681578]",WIN
gc_4be0dc057d3ac36b,k1,k2,t_device_op_graph_us,PASS,PASS,0.8462499877892627,"[0.8184752048169867, 0.8496566610259976]",LOSS
gc_4be0dc057d3ac36b,k1,k2,t_api_us,PASS,PASS,0.8471352133002408,"[0.8191031939679685, 0.8503891201725565]",LOSS
gc_4be0dc057d3ac36b,torch_cuda_tuned,k3,t_device_op_graph_us,PASS,PASS,1.8556706794285698,"[1.8357085196323542, 1.8972104170718185]",WIN
gc_4be0dc057d3ac36b,torch_cuda_tuned,k3,t_api_us,PASS,PASS,1.8822666269666635,"[1.8597962663102612, 1.9151967789719597]",WIN
gc_56e5bdbf90cf0cc5,k0,k1,t_device_op_graph_us,PASS,PASS,3.0746198772419793,"[3.0631140779880446, 3.121670267671908]",WIN
gc_56e5bdbf90cf0cc5,k0,k1,t_api_us,PASS,PASS,3.1182799160530843,"[3.1127919338876375, 3.167861930531405]",WIN
gc_56e5bdbf90cf0cc5,k0,k2,t_device_op_graph_us,PASS,UNSUPPORTED,,,NOT_COMPARABLE
gc_56e5bdbf90cf0cc5,k0,k2,t_api_us,PASS,UNSUPPORTED,,,NOT_COMPARABLE
gc_56e5bdbf90cf0cc5,k0,k3,t_device_op_graph_us,PASS,PASS,5.649073576508117,"[5.5398827906688135, 5.754340286411237]",WIN
gc_56e5bdbf90cf0cc5,k0,k3,t_api_us,PASS,PASS,5.791883020367905,"[5.692643224720951, 5.892079816956792]",WIN
gc_56e5bdbf90cf0cc5,k1,k2,t_device_op_graph_us,PASS,UNSUPPORTED,,,NOT_COMPARABLE
gc_56e5bdbf90cf0cc5,k1,k2,t_api_us,PASS,UNSUPPORTED,,,NOT_COMPARABLE
gc_56e5bdbf90cf0cc5,torch_cuda_tuned,k3,t_device_op_graph_us,PASS,PASS,1.430964376156488,"[1.3902298510086355, 1.4538463920132842]",WIN
gc_56e5bdbf90cf0cc5,torch_cuda_tuned,k3,t_api_us,PASS,PASS,1.9316921203782695,"[1.8956024633082729, 1.9526288205993432]",WIN
gc_fdcf57a6600beda8,k0,k1,t_device_op_graph_us,PASS,PASS,3.086394349206453,"[3.005670524052189, 3.1405874532904963]",WIN
gc_fdcf57a6600beda8,k0,k1,t_api_us,PASS,PASS,3.1138250021245972,"[3.027633309943604, 3.177528804766584]",WIN
gc_fdcf57a6600beda8,k0,k2,t_device_op_graph_us,PASS,UNSUPPORTED,,,NOT_COMPARABLE
gc_fdcf57a6600beda8,k0,k2,t_api_us,PASS,UNSUPPORTED,,,NOT_COMPARABLE
gc_fdcf57a6600beda8,k0,k3,t_device_op_graph_us,PASS,PASS,5.91758600652944,"[5.800370275779859, 6.065719823951402]",WIN
gc_fdcf57a6600beda8,k0,k3,t_api_us,PASS,PASS,5.984634525492174,"[5.8681811046576815, 6.166022792633992]",WIN
gc_fdcf57a6600beda8,k1,k2,t_device_op_graph_us,PASS,UNSUPPORTED,,,NOT_COMPARABLE
gc_fdcf57a6600beda8,k1,k2,t_api_us,PASS,UNSUPPORTED,,,NOT_COMPARABLE
gc_fdcf57a6600beda8,torch_cuda_tuned,k3,t_device_op_graph_us,PASS,PASS,0.7907997406252507,"[0.7786212512775894, 0.806117236520428]",LOSS
gc_fdcf57a6600beda8,torch_cuda_tuned,k3,t_api_us,PASS,PASS,0.7883079715377956,"[0.7741798063115234, 0.802718139232468]",LOSS
gc_c29cc54df190ed9c,k0,k1,t_device_op_graph_us,PASS,PASS,3.1169124419668646,"[3.077872706014279, 3.176450446484895]",WIN
gc_c29cc54df190ed9c,k0,k1,t_api_us,PASS,PASS,3.1560155567411257,"[3.1075393942987595, 3.2169081811281]",WIN
gc_c29cc54df190ed9c,k0,k2,t_device_op_graph_us,PASS,UNSUPPORTED,,,NOT_COMPARABLE
gc_c29cc54df190ed9c,k0,k2,t_api_us,PASS,UNSUPPORTED,,,NOT_COMPARABLE
gc_c29cc54df190ed9c,k0,k3,t_device_op_graph_us,PASS,PASS,5.789140192280551,"[5.676547670451339, 6.027481996754486]",WIN
gc_c29cc54df190ed9c,k0,k3,t_api_us,PASS,PASS,5.860910811870513,"[5.740090180779415, 6.109759012615709]",WIN
gc_c29cc54df190ed9c,k1,k2,t_device_op_graph_us,PASS,UNSUPPORTED,,,NOT_COMPARABLE
gc_c29cc54df190ed9c,k1,k2,t_api_us,PASS,UNSUPPORTED,,,NOT_COMPARABLE
gc_c29cc54df190ed9c,torch_cuda_tuned,k3,t_device_op_graph_us,PASS,PASS,0.3825480762718536,"[0.37710146091559316, 0.39785029093963264]",LOSS
gc_c29cc54df190ed9c,torch_cuda_tuned,k3,t_api_us,PASS,PASS,0.43619967162496637,"[0.4290268908903737, 0.4519470580678718]",LOSS
gc_31f0eacfdfa3472c,k0,k1,t_device_op_graph_us,PASS,PASS,3.0747859900541434,"[3.0699296907362976, 3.0821552633931324]",WIN
gc_31f0eacfdfa3472c,k0,k1,t_api_us,PASS,PASS,3.053037459499069,"[3.0449463295015686, 3.0630133832278896]",WIN
gc_31f0eacfdfa3472c,k0,k2,t_device_op_graph_us,PASS,UNSUPPORTED,,,NOT_COMPARABLE
gc_31f0eacfdfa3472c,k0,k2,t_api_us,PASS,UNSUPPORTED,,,NOT_COMPARABLE
gc_31f0eacfdfa3472c,k0,k3,t_device_op_graph_us,PASS,PASS,5.901782785122512,"[5.895225620632468, 5.909296207841164]",WIN
gc_31f0eacfdfa3472c,k0,k3,t_api_us,PASS,PASS,5.8406977048125555,"[5.8329244812438095, 5.848643200789539]",WIN
gc_31f0eacfdfa3472c,k1,k2,t_device_op_graph_us,PASS,UNSUPPORTED,,,NOT_COMPARABLE
gc_31f0eacfdfa3472c,k1,k2,t_api_us,PASS,UNSUPPORTED,,,NOT_COMPARABLE
gc_31f0eacfdfa3472c,torch_cuda_tuned,k3,t_device_op_graph_us,PASS,PASS,0.29556881644146354,"[0.2949291786578173, 0.29877968366249397]",LOSS
gc_31f0eacfdfa3472c,torch_cuda_tuned,k3,t_api_us,PASS,PASS,0.3067355658546884,"[0.3059685085499779, 0.3098229662357787]",LOSS
gc_05d4fc67b5305c66,k0,k1,t_device_op_graph_us,PASS,PASS,2.948313192161708,"[2.885812253418753, 3.0275954804541576]",WIN
gc_05d4fc67b5305c66,k0,k1,t_api_us,PASS,PASS,2.928712857511668,"[2.8850571894367256, 3.0080867326526444]",WIN
gc_05d4fc67b5305c66,k0,k2,t_device_op_graph_us,PASS,UNSUPPORTED,,,NOT_COMPARABLE
gc_05d4fc67b5305c66,k0,k2,t_api_us,PASS,UNSUPPORTED,,,NOT_COMPARABLE
gc_05d4fc67b5305c66,k0,k3,t_device_op_graph_us,PASS,PASS,5.7265622263286,"[5.460156392391127, 5.8707648962478425]",WIN
gc_05d4fc67b5305c66,k0,k3,t_api_us,PASS,PASS,5.626493725728257,"[5.369389183188359, 5.767212028815384]",WIN
gc_05d4fc67b5305c66,k1,k2,t_device_op_graph_us,PASS,UNSUPPORTED,,,NOT_COMPARABLE
gc_05d4fc67b5305c66,k1,k2,t_api_us,PASS,UNSUPPORTED,,,NOT_COMPARABLE
gc_05d4fc67b5305c66,torch_cuda_tuned,k3,t_device_op_graph_us,PASS,PASS,0.14447163223258608,"[0.13786918621472968, 0.14825830202631163]",LOSS
gc_05d4fc67b5305c66,torch_cuda_tuned,k3,t_api_us,PASS,PASS,0.14373327187560514,"[0.13711595892217507, 0.1473589019072906]",LOSS
gc_c71a0279eaf3451a,k0,k1,t_device_op_graph_us,PASS,PASS,1.5155924101905471,"[1.504152376033911, 1.5576217982675442]",WIN
gc_c71a0279eaf3451a,k0,k1,t_api_us,PASS,PASS,1.5290562443585434,"[1.5160851938526065, 1.570600975340601]",WIN
gc_c71a0279eaf3451a,k0,k2,t_device_op_graph_us,PASS,PASS,1.8265797908431298,"[1.809343303403595, 1.892035868135206]",WIN
gc_c71a0279eaf3451a,k0,k2,t_api_us,PASS,PASS,1.8474104806286058,"[1.8236158554090542, 1.9077710354122863]",WIN
gc_c71a0279eaf3451a,k0,k3,t_device_op_graph_us,PASS,PASS,4.6370470285126775,"[4.596359248644876, 4.7701717618091815]",WIN
gc_c71a0279eaf3451a,k0,k3,t_api_us,PASS,PASS,4.754602555710015,"[4.685715130622866, 4.882277719271852]",WIN
gc_c71a0279eaf3451a,k1,k2,t_device_op_graph_us,PASS,PASS,1.2051919622726823,"[1.1933920472369304, 1.2241455834253496]",WIN
gc_c71a0279eaf3451a,k1,k2,t_api_us,PASS,PASS,1.2082030909226726,"[1.1959468536045113, 1.2241403737768717]",WIN
gc_c71a0279eaf3451a,torch_cuda_tuned,k3,t_device_op_graph_us,PASS,PASS,1.9125828431371532,"[1.8897942468952154, 1.9252155499562573]",WIN
gc_c71a0279eaf3451a,torch_cuda_tuned,k3,t_api_us,PASS,PASS,1.9064354024299501,"[1.872109004472383, 1.9143436783034187]",WIN
gc_46b1993f3242a525,k0,k1,t_device_op_graph_us,PASS,PASS,2.0618604989114715,"[2.0299223056368767, 2.137765009156985]",WIN
gc_46b1993f3242a525,k0,k1,t_api_us,PASS,PASS,2.0761192002753197,"[2.027304500965218, 2.150140808788975]",WIN
gc_46b1993f3242a525,k0,k2,t_device_op_graph_us,PASS,PASS,2.2846028817545614,"[2.2084632331159453, 2.317432714142496]",WIN
gc_46b1993f3242a525,k0,k2,t_api_us,PASS,PASS,2.2913140000072874,"[2.210298351940457, 2.332130470626697]",WIN
gc_46b1993f3242a525,k0,k3,t_device_op_graph_us,PASS,PASS,5.922511591727032,"[5.819663843201539, 5.995793994382027]",WIN
gc_46b1993f3242a525,k0,k3,t_api_us,PASS,PASS,5.959843468415557,"[5.8693188627140644, 6.058966664418819]",WIN
gc_46b1993f3242a525,k1,k2,t_device_op_graph_us,PASS,PASS,1.1080298026761188,"[1.049268821683159, 1.127060417406821]",UNCERTAIN
gc_46b1993f3242a525,k1,k2,t_api_us,PASS,PASS,1.1036524298332342,"[1.0494231813296329, 1.1241905614746857]",UNCERTAIN
gc_46b1993f3242a525,torch_cuda_tuned,k3,t_device_op_graph_us,PASS,PASS,2.056483368133471,"[2.0206018630858624, 2.0820159099980264]",WIN
gc_46b1993f3242a525,torch_cuda_tuned,k3,t_api_us,PASS,PASS,2.038990621866029,"[2.0144509803105586, 2.069447946440893]",WIN
gc_2172a5c8e6e7a788,k0,k1,t_device_op_graph_us,PASS,PASS,2.8657611160124614,"[2.815272741118887, 2.9565490489296047]",WIN
gc_2172a5c8e6e7a788,k0,k1,t_api_us,PASS,PASS,2.8859250769404925,"[2.8359123304653484, 2.971731525250575]",WIN
gc_2172a5c8e6e7a788,k0,k2,t_device_op_graph_us,PASS,PASS,2.383343200134988,"[2.3351673436177336, 2.4528604063825314]",WIN
gc_2172a5c8e6e7a788,k0,k2,t_api_us,PASS,PASS,2.398152210548801,"[2.3499234718817092, 2.4690295853983755]",WIN
gc_2172a5c8e6e7a788,k0,k3,t_device_op_graph_us,PASS,PASS,6.242563687565187,"[5.943735485927863, 6.392935738560274]",WIN
gc_2172a5c8e6e7a788,k0,k3,t_api_us,PASS,PASS,6.248216503275802,"[6.004278529817512, 6.425903362855699]",WIN
gc_2172a5c8e6e7a788,k1,k2,t_device_op_graph_us,PASS,PASS,0.8316615041002686,"[0.811874532110965, 0.8527526029621801]",LOSS
gc_2172a5c8e6e7a788,k1,k2,t_api_us,PASS,PASS,0.8309821449319111,"[0.8111815524518201, 0.8510144557557319]",LOSS
gc_2172a5c8e6e7a788,torch_cuda_tuned,k3,t_device_op_graph_us,PASS,PASS,1.9779735057832124,"[1.890348967264104, 2.0150460244873862]",WIN
gc_2172a5c8e6e7a788,torch_cuda_tuned,k3,t_api_us,PASS,PASS,1.9551339918957906,"[1.8829110152129238, 1.99816203502548]",WIN
gc_8a8acca0747584c4,k0,k1,t_device_op_graph_us,PASS,PASS,3.224919930025189,"[3.1338488007994365, 3.3169109701558517]",WIN
gc_8a8acca0747584c4,k0,k1,t_api_us,PASS,PASS,3.230087458033499,"[3.138927515476301, 3.3052103209122268]",WIN
gc_8a8acca0747584c4,k0,k2,t_device_op_graph_us,PASS,UNSUPPORTED,,,NOT_COMPARABLE
gc_8a8acca0747584c4,k0,k2,t_api_us,PASS,UNSUPPORTED,,,NOT_COMPARABLE
gc_8a8acca0747584c4,k0,k3,t_device_op_graph_us,PASS,PASS,5.881370195029377,"[5.759370363810787, 6.005908667910479]",WIN
gc_8a8acca0747584c4,k0,k3,t_api_us,PASS,PASS,5.934416805274616,"[5.806389422240228, 6.043440886068066]",WIN
